ID,Rating,Review Content,Date,Country
R35H21NKU2A97F,1,"Well within 2 years of its purchase and use, the monitor started showing erratic data. Once it shows abnormally low  BP while in the next reading it shows BP to be very much different. The data fluctuates heavily indicating that the monitor has been malfunctioning. Even after changing its batteries with new ones, the response is same.",29/12/2024,United Kingdom
R35LXBYEV03C8H,3,It cuts the grass but feels cheap plastic - grass box falls apart when you pick it up,01/04/2025,United Kingdom 
R35MJH5DTD5MC7,2,"Disappointed with these chargers, after reading the reviews, was looking forward to these reasonably priced 'fast chargers', my phone was on 30%, so plugged it in to top up,Was astonished to see to charge to 100%, it would take over 2 hours to complete, hardly fast charging. Not happy after reading the previous reviews",23/03/2024,United Kingdom 
R35NBKK9RGB9IH,3,Tv is overall good picture is good and looks really tidy the only problem is the sound it’s very quiet but with a sound bar you can change that,03/12/2024,United Kingdom 
R35OFLGZ9JEQ16,1,I tried to screw some wood screws into a piece of 2x2 and it simply could not do this. The torque comes undone every single time and you are just basically running the battery with nothing happening. Very disappointed. I did not expect to be able to do contractor level work but as a bare minimum I expect it to be able to screw into a narrow piece of wood!,05/08/2021,United Kingdom 
R35RD8I1I4MRZE,2,"The review for this were great for the price but it's just not a very good product. The batter life is awful. I have a small garden and this thing can't even get all the way around it before the battery dies. The battery itself also isn't powerful enough to properly power the thing. Every single time I hit a slightly thicker bit of grass, it chugs and then switches off. Happens at least 10 times per cut and it also doesn't pick up grass well at all.",07/06/2023,United Kingdom 
R35TK330T8VM29,1,I bought 3 tables and all of them stopped working. The tables are incredibly wobbly and flimsy. and the company tried to cut costs and removed all the parts of the tables that were there a few years ago. There is no cable holder and the standing feature is faulty.Do not buy!,18/11/2024,United Kingdom
R35TNJQKZEJXIR,3,Bought this for my brother. It looked very good on the web I didn’t find it as attractive as it looked. Price should’ve been cheaper.,10/03/2023,United Kingdom 
R35WD2II1W6W2M,1,"States on package comes with 3 batteries, only 2 provided",09/12/2024,United Kingdom 
R360O1QXWOYZ7F,1,I would not have ordered this item if I had been made aware that a charger was not included in the package. I can't comment on ease of use or battery life. The company make a great deal over one battery for many gadgets yet by the time you buy all the necessary parts you could have bought several other tools. Very poor.,04/07/2023,United Kingdom 
R36351NMMT6IM1,3,"Good picture quality but really let down with the sound. In the 'sound settings', all options sound pretty much the same. (Tinny and echo-ey). I connected my sound bar using the two simple plugs, red and yellow, but it doesn't work. It's works well with my old TV and other devices. What can go wrong with only two plugs to connect? Not an expensive TV but I (quite reasonably, I think) expected better.",28/02/2024,United Kingdom 
R363O8AF2NCCPK,1,Screws from step 10 are missing! Ita impossible to do with screws No3.Please send the right screws ASAP,01/02/2025,United Kingdom
R3667I4PQ8XZKK,1,"A flimsy and poorly built the two plastic fittings come loose and break  off. This is a shame as I had previously owned a Flymo for years, I can only guess this poor quality as a consequence of the cuttings of production costs.",05/08/2024,United Kingdom 
R369RUT1BKEEKD,3,"Works fine, awkward and time consuming setup for channels but got there in the end.  You get what you pay for with this one.",22/01/2025,United Kingdom 
R36BNANVTVRYX8,1,"On charging the drill for the first time 29/2/24 after 5 hours no charge was recieved into the battery, during this time both the green & red lights were showing on the battery. It is my opinion that the battery is faulty and should be replaced",04/03/2024,United Kingdom 
R36KB3WRFLMMFN,3,Went on a deal right after i bought it :/Overall the chair is alright but the adjustable lumbar support seems uncomfortable at any position.The headrest is good and I like the rocking mode.I found it really hard to assemble and it took me ages to get the feet in the base of  the chair due to the amount of force required and on my old chair I can easily take the feet out and put them in and they look the same.,01/06/2024,United Kingdom
R36MWF5PDHYZLL,3,Don't last very long at all,22/01/2022,United Kingdom
R36R9DZCZJ6SQR,3,"Sound does not work when switching on, has to be disconnected, change channels then switch off and disconnect the TV.Switch on again, insert fire stick then change channel to the HDMI channel.Doesn’t always work!!",04/02/2024,United Kingdom
R36SFIWQXJ6S15,2,To heavy to handle,03/11/2022,United Kingdom 
R36SXBRYA65XVM,2,"Only have a small grass area to mow and thought this would suffice… it didn’t. It fills up almost instantly the collection box is so small and the vents become quickly blocked impeding its “hover” power which means it sinks in to the lawn and becomes very hard to manoeuvre. It’s not so bad on a neat lawn, but anything patchy it’ll drop and drag in to the turf. Spend a little more and get something more robust imo.",14/08/2024,United Kingdom 
R36SYKY8VLR8BH,1,"I bought this in March having been advised by doctor to monitor my blood pressure.Firstly, it arrived unpackaged, box was open.I have been using it regularly as per instructions and been getting vastly different reading on a regular basis e.g 175/95 and shortly afterwards 152/83?Took it to doctors toco.pare readings taken by nurse (on thisone) then on one in surgery...again big big difference in readings...my pressure was significantly lower on surgery monitor.I get impression that with open box and no packaging this monitored been returned and resold to me.Too late to return  so I will be buying from another supplier at more expense.",07/06/2024,United Kingdom
R36UOUIUOYA8PQ,2,"I only bought this to put the legs up and down on the caravan, and it struggles with that. I wouldn’t use it for anything else. Very much doubt it would have the power to drill into wood, masonry and definitely not metal. It will do for what I need it for in the caravan but if you need it for anything else go for a different, brushless drill",10/12/2024,United Kingdom 
R36X7IJ2X7SD10,2,Item was received on time but reading were not accurate. returned with no issue.,08/11/2024,United Kingdom
R36Y3FG2OAGNH6,3,THE RUBBER STRAP IS FAR TOO SMALL. I HAVE LARGE WRISTS AND THERE ARE NOT ENOUGH LOCATING HOLES IN THE RUBBER STRAP TO WEAR THE WATCH,10/12/2022,United Kingdom 
R375I3HAVH1N0,3,"Brought this watch in the hope it fits my large wrist, well it does......JUST, if you have large wrists avoid this if you can, it’s a pity the sellers don’t provide a measurement from one end of the strap to the other",19/04/2021,United Kingdom 
R376RUIR58ZI0F,1,"Crackly sound out the box from new, then right hand speaker failed completely, very poor quality build",14/03/2021,United Kingdom
R37E9J63T8V396,1,"Very messy, awkward to attach the wipes, dripped everywhere and left floors far too wet. Hopeless, basically!",13/07/2024,United Kingdom
R37EZ6QOAPILV7,2,"It works well and all but inconsistent reading,thinking of getting another",02/12/2024,United Kingdom
R37KV78IWTOGWG,3,"Basic. Feels a bit cheap, but saying that I like the fact that it's light. Seat seems comfy enough. Not a huge amount of adjustability - I suspect the headrest won't last long as even on its highest setting it's too low for me. It was cheap though, so if it lasts for three years I reckon it's done ok.Edit: I've actually had the sellers reaching out to me and asking if I wanted a refund as they thought I was disappointed with the chair. Credit to them for this, but I've made the purchase and I don't want them to be out of pocket. And to be honest I've dumped my old one so I'd have nothing to sit on.To clarify. This is NOT a bad chair. The last chair I bought was three times the price of this one. As such it was definitely better quality. Was it three times better than this one? I don't know. Sometimes I know that sellers can bump the price up on a mid-range item to make you think you're buying a better quality one. I'd say that this is a good chair for the money, and from what I've seen the sellers are a decent outfit.",30/04/2024,United Kingdom
